Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID126,Infinix Hot 30 Play 4GB Ram 64GB Memory,"Rs. 28,879",5,Infinix,"Infinix Hot 30 Play detailed specificationsBuildOSAndroid 13 OS UIXOS 12.6 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPurple, Phantom White, Blade Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta Core ChipsetMediaTek Helio G37 GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2408 Pixels (~387 PPI) Extra Features90Hz, 500 nits (typ) MemoryBuilt-in64GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 16 MP + AI lens, LED Flash Featuresautofocus, Continuous shooting, Digital zoom, Face detection, HDR, Panorama, Video Front8 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint, Proximity Audio3.5mm Audio Jack, MP3/WAV/eAAC+/FlAC player, DivX/Xvid/MP4/H.265 player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-ion Non removable), 6000 mAh - Fast charging 18W
VIEW MORE",https://www.daraz.pk/products/30-4gb-64gb-i433096813-s2101358250.html?search=1
PID127, , ,0, , ,https://www.daraz.pk/products/x5-5g-8gb-256g-667-120hz-5000-mah-67w-i432726270-s2068163286.html?search=1
PID128,"Tecno Spark 10 , 4GB RAM 128GB ROM , BackCamera 50MP , Fingerprint , 5000 mAh Battery","Rs. 31,999",0,Tecno,"General FeaturesRelease Date2023-08-01SIM SupportDual SIM supportPhone Dimensions163.89 x 75.39 x 8.40 mmPhone WeightnullOperating SystemAndroid 13 OSDisplayScreen Size6.6 InchesScreen Resolution720 x 1612 PixelsScreen TypeIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionnullMemoryInternal Memory128 GBRAM4 GBCard SlotmicroSD Card, (supports up to 256GB)PerformanceProcessor2.05 Ghz Octa CoreGPUPowerVR GE8320
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light Yes
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + AI
Back Video Recording Yes
Connectivity
Bluetooth Yes
3G Yes
4G/LTE Yes
5G No
Radio Yes
WiFi Yes
NFC No
6.6 InchesDisplay
VIEW MORE",https://www.daraz.pk/products/10-4gb-128gb-50mp-5000-mah-i432438241-s2064567065.html?search=1
PID129,"Xiaomi Poco X5 Pro 5 G RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 115,000",5,Poco,"BuildOSAndroid 12 OS UIMIUI 14 for POCO Dimensions162.1 x 76 x 7.9 mm Weight181 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsBlack; other colors Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) 5G BandSA/NSA ProcessorCPUOcta-core (1 x 2.4 GHz Cortex-A78 + 3 x 2.2 GHz Cortex-A78 + 4 x 1.9 GHz Cortex-A55) ChipsetQualcomm SM7325 Snapdragon 778G 5G (6 nm) GPUAdreno 642L DisplayTechnologyAMOLED Capacitive Touchscreen, 1B, Multitouch Size6.7 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 5 Extra Features120Hz, Dolby Vision, HDR10+, 500 nits (typ), 900 nits (HBM) MemoryBuilt-in256 GB Built-in 8 GB RAM, UFS 2.2 CardmicroSDXC (uses shared SIM slot) CameraMainTriple Camera: 108 MP, f/1.9, (wide), 1/1.52"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, touch focus, face detection, HDR, panorama, Video (480p@30fps, 1080p@30/60/120fps) Front16 MP, f/2.5, (wide), 1/3.06"" HDR, Video (1080p@30/60fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE GPSA-GPS support & Glonass, BDS RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Glass front + Gorilla Glass 5), Plastic back, plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 12 OS  
UI MIUI 14 for POCO  
Dimensions 162.1 x 76 x 7.9 mm  
Weight 181 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Black; other colors  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)  
VIEW MORE",https://www.daraz.pk/products/x5-5-g-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-li-po-108-mah-i432583194-s2065255015.html?search=1
PID130,"Vivo Y36 RAM 8 GB ROM 256GB Front Camera 16 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 70,000",0,Vivo,"BuildOSAndroid 13 OS UIFuntouch OS 13 Dimensions164.06 x 76.17 x 8.07 mm Weight202 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsVibrant Gold, Meteor Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) ProcessorCPUOcta-core (4 x 2.4 GHz Kryo 265 Gold + 4 x 1.9 GHz Kryo 265 Silver) ChipsetQualcomm SM6225 Snapdragon 680 4G (6 nm) GPUAdreno 610 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.64 Inches Resolution1080 x 2388 Pixels (~395 PPI) Extra Features90Hz, 650 nits (peak) MemoryBuilt-in256 GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (depth), LED Flash FeaturesPhoto, Night, Portrait, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure, Video (1080p@30fps) Front16 MP, f/2.5, (wide), HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC (market/region dependent), IP54, dust and splash resistant, Glass front, plastic back, plastic frame, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI Funtouch OS 13  
Dimensions 164.06 x 76.17 x 8.07 mm  
Weight 202 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Vibrant Gold, Meteor Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)  
Processor CPU Octa-core (4 x 2.4 GHz Kryo 265 Gold + 4 x 1.9 GHz Kryo 265 Silver)  
Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm)  
GPU Adreno 610  
VIEW MORE",https://www.daraz.pk/products/y36-8-gb-256gb-16-mp-50-mp-2-mp-2-mp-li-po-5000-mah-i438026827-s2118747004.html?search=1
PID131,"Realme C51 RAM 4GB ROM 128 GB Front Camera 5 MP Back Camera 50 MP + 0.08 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 39,999",0,Realme,"BuildOSAndroid 13 OS UIRealme UI T Dimensions167.2 x 76.7 x 8 mm Weight186 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsMint Green, Carbon Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 1.8 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetUnisoc Tiger T612 (12 nm) GPUMali-G57 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.74 Inches Resolution720 x 1600 Pixels (~260 PPI) ProtectionPanda Glass Extra Features90Hz, 560 nits (peak) MemoryBuilt-in128 GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 50 MP, f/1.8, 27mm (wide), 1/2.76"", PDAF + 0.08 MP, f/3.0, (depth), LED Flash FeaturesHDR, panorama, Video (1080p@30fps) Front5 MP, f/2.2, 28mm (wide), 1/5"", HDR, Video (720p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support, & GLONASS, BDS, GALILEO RadioFM Radio USBUSB Type-C 2.0 NFCYes DataGPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC 360˚ (market/region dependent), Glass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI Realme UI T  
Dimensions 167.2 x 76.7 x 8 mm  
Weight 186 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Mint Green, Carbon Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 1.8 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Unisoc Tiger T612 (12 nm)  
GPU Mali-G57  
VIEW MORE",https://www.daraz.pk/products/c51-4gb-128-gb-5-mp-50-mp-008-mp-5000-mah-i439007316-s2125628082.html?search=1
PID132,"Realme C35 4GB Ram 128GB Rom, 6.6Inches IPS Display, 5000 mAh - Fast charging 18W","Rs. 39,999",5,Realme,"BuildOSAndroid 11 OS UIRealme UI 2.0 Dimensions164.4 x 75.6 x 8.1 mm Weight189 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsGlowing Green, Glowing Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetUnisoc Tiger T616 (12 nm) GPUMali-G57 MP1 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.6 Inches Resolution1080 x 2408 Pixels (~400 PPI) ProtectionPanda Glass Extra Features480 nits (typ), 600 nits (HBM) MemoryBuilt-in128GB Built-in, 4GB RAM, UFS 2.2 CardmicroSD Card, (supports up to 1TB) CameraMainTriple Camera: 50 MP, f/1.8, 26mm (wide), 1/2.76"", PDAF + 2 MP, f/2.4, (macro) + 0.3 MP, f/2.8, (depth), LED Flash FeaturesBurst, Filter, Time lapse, Pro, Panorama, Macro, Night, Video (1080p@30fps) Front8 MP, f/2.0, 26mm (wide), 1/4.0 ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support, & GLONASS, BDS RadioFM Radio USBUSB Type-C 2.0, USB On-The-Go NFCNo DataGPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, Plastic back, Plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 18W
Build OS Android 11 OS  
UI Realme UI 2.0  
Dimensions 164.4 x 75.6 x 8.1 mm  
Weight 189 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Glowing Green, Glowing Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Unisoc Tiger T616 (12 nm)  
GPU Mali-G57 MP1  
VIEW MORE",https://www.daraz.pk/products/4gb-c35-128gb-66-ips-5000-mah-18-i421200044-s1988603920.html?search=1
PID133,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,"Rs. 37,890",0,Tecno,"General FeaturesRelease Date2023-08-22SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone Dimensions164.6 x 76.2 x 8.4mmPhone Weight208 gOperating SystemAndroid13 + HiOS 12.6DisplayScreen Size6.78 InchesScreen Resolution1080 x 2460 PixelsScreen TypeFHD+HScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSD Card, (supports upto 256GB)PerformanceProcessor2.0 Ghz Octa CoreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera32 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + QVGABack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYesInstallment Plans
General Features
Release Date 2023-08-22
SIM Support Dual Sim, Dual Standby (Nano-SIM)
Phone Dimensions 164.6 x 76.2 x 8.4mm
Phone Weight 208 g
Operating System Android13 + HiOS 12.6
Display
Screen Size 6.78 Inches
Screen Resolution 1080 x 2460 Pixels
Screen Type FHD+H
Screen Protection N/A
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot microSD Card, (supports upto 256GB)
Performance
Processor 2.0 Ghz Octa Core
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 32 MP
Front Flash Light No
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + QVGA
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-5000-mah-i430743394-s2054563745.html?search=1
PID134,"Vivo V27 e RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + 2 MP Battery Type Li-Po 4600 mAh, non-removable","Rs. 119,999",5,Vivo,"BuildOSAndroid 13 OS UIFuntouch OS 13 Dimensions162.5 x 75.8 x 7.7 mm Weight185 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsGlory Black, Lavender Purple, Lively Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, 16M Colors, Multitouch Size6.62 Inches Resolution1080 x 2400 Pixels (~398 PPI) Extra Features120Hz MemoryBuilt-in128GB Built-in, 8GB RAM CardmicroSDXC CameraMainTriple Camera: 64 MP, f/1.8, (wide), PDAF, OIS + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth) FeaturesPhase detection, touch focus, Geo-tagging, HDR, panorama, Video (4K@30/60fps, 1080p@30fps, gyro-EIS) Front32 MP, f/2.5, (wide), HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE, apt-X HD GPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS, NavIC RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G HSPA, 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity Audio24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, eSE, IP54, dust + water resistant, Glass front, plastic frame, plastic back, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 4600 mAh - Fast charging 66W wired, 1-50% in 19 min (advertised)
uildOSAndroid 13 OS  UIFuntouch OS 13  Dimensions162.5 x 75.8 x 7.7 mm  Weight185 g  SIMHybrid Dual SIM, Dual Standby, (Nano-SIM)  ColorsGlory Black, Lavender Purple, Lively Green  Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900  3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  ChipsetMediatek MT8781 Helio G99 (6nm)  GPUMali-G57 MC2  DisplayTechnologyAMOLED Capacitive Touchscreen, 16M Colors, Multitouch  Size6.62 Inches  Resolution1080 x 2400 Pixels (~398 PPI)  Extra Features120Hz  MemoryBuilt-in128GB Built-in, 8GB RAM  CardmicroSDXC  CameraMainTriple Camera: 64 MP, f/1.8, (wide), PDAF, OIS + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth)  FeaturesPhase detection, touch focus, Geo-tagging, HDR, panorama, Video (4K@30/60fps, 1080p@30fps, gyro-EIS)  Front32 MP, f/2.5, (wide), HDR, Video (1080p@30fps)  ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct  Bluetoothv5.2 with A2DP, LE, apt-X HD  GPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS, NavIC  RadioFM Radio  USBUSB Type-C 2.0, OTG  NFCYes  DataGPRS, Edge, 3G HSPA, 4G LTE-A  FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity  Audio24-bit/192kHz audio, Speaker Phone  BrowserHTML5  MessagingSMS(threaded view), MMS, Email, Push Mail, IM  GamesBuilt-in + Downloadable  TorchYes  ExtraNFC, eSE, IP54, dust + water resistant, Glass front, plastic frame, plastic back, Document viewer, Photo/video editor  BatteryCapacity(Li-Po Non removable), 4600 mAh  - Fast charging 66W wired, 1-50% in 19 min (advertised)  
Specifications of Vivo V27 e RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + 2 MP Battery Type Li-Po 4600 mAh, non-removable
Brand Vivo SKU 422045643_PK-2010724728 Protection Corning Gorilla Glass 1 Year Not Specified Number Of Cameras 2 Warranty Policy EN 1 Year Warranty Brand Warranty
VIEW MORE",https://www.daraz.pk/products/v27-e-8-gb-128-gb-32-mp-64-mp-2-mp-2-mp-li-po-4600-mah-i422045643-s2010724728.html?search=1
PID135, , ,0, , ,https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433167196-s2075060185.html?search=1
PID136,"Samsung Galaxy A54 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 12 MP + 50 MP + 5MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 180,000",5,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions158.2 x 76.7 x 8.2 mm Weight202 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsLime, Graphite, Violet, White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G BandSA/NSA/Sub6/mmWave ProcessorCPUOcta-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55) ChipsetExynos 1380 (5 nm) GPUMali-G68 MP5 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.4 Inches Resolution1080 x 2340 Pixels (~403 PPI) Extra Features120Hz, 1000 nits (HBM) MemoryBuilt-in256 GB Built-in, 8 GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainQuad Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 12 MP, f/2.2, (ultrawide) + 5 MP, f/2.4, (macro), LED Flash Featurespanorama, HDR, Video (4K@30fps, 1080p@30/60fps, 720p@480fps) Front32 MP, f/2.2, 26mm (wide), 1/2.8"", Video (4K@30fps, 1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO, BDS USBUSB Type-C 2.0, OTG NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity, Virtual proximity sensing AudioSpeaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC Yes (market/region dependent), IP67 dust/water resistant (up to 1m for 30 mins), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 158.2 x 76.7 x 8.2 mm  
Weight 202 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Lime, Graphite, Violet, White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
5G Band SA/NSA/Sub6/mmWave  
Processor CPU Octa-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55)  
Chipset Exynos 1380 (5 nm)  
VIEW MORE",https://www.daraz.pk/products/a54-8-gb-256-gb-32-mp-12-mp-50-mp-5mp-li-po-5000-mah-i432035045-s2061168880.html?search=1
PID137,Samsung Galaxy A04s RAM 4 GB ROM 128 GB Front Camera 5 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type 5000 mAh,"Rs. 41,190",4.8,Samsung,"BuildOSAndroid 12 OS, upgradable to Android 13 UIOneUI Core 5 Dimensions164.7 x 76.7 x 9.1 mm Weight195 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Green, White, Copper Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.0 GHz Cortex-A55 + 4 x 2.0 GHz Cortex-A55) ChipsetExynos 850 (8nm) GPUMali-G52 DisplayTechnologyPLS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.5 Inches Resolution720 x 1600 Pixels (~270 PPI) Extra Features90Hz, 400 nits (peak) MemoryBuilt-in64GB Built-in, 4GB RAM CardmicroSD Card, (supports up to 1TB) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (1080p@30fps) Front5 MP, f/2.2, (wide), Video (720p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO, QZSS USBUSB Type-C 2.0 NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (side-mounted), Virtual proximity sensing Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic back, plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 15W wired
Build OS Android 12 OS, upgradable to Android 13  
UI OneUI Core 5  
Dimensions 164.7 x 76.7 x 9.1 mm  
Weight 195 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black, Green, White, Copper  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
Processor CPU Octa-core (4 x 2.0 GHz Cortex-A55 + 4 x 2.0 GHz Cortex-A55)  
Chipset Exynos 850 (8nm)  
GPU Mali-G52  
Display Technology PLS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
VIEW MORE",https://www.daraz.pk/products/a04s-4-gb-128-gb-5-mp-50-mp-2-mp-2-mp-2-mp-i425525448-s2015675754.html?search=1
